RACE_YEAR,MOTOR_NO,PRACE_NCNT,N1CK_NCNT,N2CK_NCNT,N3CK_NCNT,AVRG_CKSN_SCORE_VALUE,YUNDAE_RT,BEST_SAIL_TIME_VALUE,N2JU_BEST_TIME_VALUE,N3JU_BEST_TIME_VALUE
2020,M2016092,9,0,0,2,3,0,1:19.964,1:19.964,1:56.466
2020,M2016091,19,0,3,1,3.32,15.8,1:19.472,1:19.472,1:57.388
2020,M2016090,15,0,1,2,3.07,6.7,1:18.144,1:18.144,1:58.061
2020,M2016089,191,25,35,41,5.15,31.4,1:14.722,1:14.722,1:58.174
2020,M2016088,206,22,28,32,4.45,24.3,1:14.925,1:14.925,1:57.165
2020,M2016087,63,4,9,6,3.79,20.6,1:15.315,1:15.315,2:03.084
2020,M2016086,11,1,0,1,2.82,9.1,1:19.625,1:19.625,1:54.318
2020,M2016085,27,3,2,5,3.74,18.5,1:17.295,1:17.295,1:56.030
2020,M2016084,187,67,38,28,6.82,56.1,1:14.647,1:14.647,1:59.245
2020,M2016083,7,0,0,2,3.14,0,1:19.204,1:19.204,1:57.521
2020,M2016082,16,0,1,3,3.06,6.3,1:17.614,1:17.614,1:55.870
2020,M2016081,176,12,23,35,4.39,19.9,1:16.782,1:16.782,1:58.229
2020,M2016080,213,44,29,45,5.61,34.3,1:15.997,1:15.997,2:00.202
2020,M2016079,11,0,1,1,3,9.1,1:18.412,1:18.412,1:58.330
2020,M2016078,200,21,35,30,4.69,28,1:15.894,1:15.894,2:03.866
2020,M2016077,191,55,38,43,6.63,48.7,1:14.969,1:14.969,1:55.495
2020,M2016076,197,28,43,36,5.44,36,1:16.281,1:16.281,1:56.371
2020,M2016075,5,0,0,0,1.6,0,1:19.904,1:19.904,1:59.120
2020,M2016074,9,0,1,0,2.33,11.1,1:17.565,1:17.565,2:00.115
2020,M2016073,97,10,7,14,3.72,17.5,1:16.414,1:16.414,2:01.242
2020,M2016072,202,44,44,36,6.01,43.6,1:14.672,1:14.672,1:57.107
2020,M2016071,214,30,43,36,5.25,34.1,1:14.840,1:14.840,1:59.807
2020,M2016070,197,40,38,40,5.92,39.6,1:15.079,1:15.079,1:57.619
2020,M2016069,57,3,4,8,3.53,12.3,1:17.101,1:17.101,2:02.296
2020,M2016068,154,11,19,32,4.21,19.5,1:16.054,1:16.054,2:00.483
2020,M2016067,75,6,8,9,4.07,18.7,1:18.756,1:18.756,2:01.407
2020,M2016066,109,82,16,5,9.14,89.9,1:14.145,1:14.145,1:51.872
2020,M2016065,21,0,3,4,3.38,14.3,1:17.392,1:17.392,1:55.111
2020,M2016064,200,23,33,34,4.75,28,1:15.721,1:15.721,1:58.490
2020,M2016063,10,0,1,0,2.5,10,1:20.250,1:20.250,1:58.424
2020,M2016062,74,3,12,9,3.97,20.3,1:17.344,1:17.344,1:56.884
2020,M2016061,194,32,38,36,5.46,36.1,1:15.411,1:15.411,1:55.444
2020,M2016060,148,11,20,22,4.32,20.9,1:15.613,1:15.613,1:59.842
2020,M2016059,5,0,0,0,1.2,0,2:00.709,2:00.709,2:00.709
2020,M2016058,154,16,18,19,4.16,22.1,1:14.640,1:14.640,1:57.656
2020,M2016057,210,34,55,42,5.78,42.4,1:14.410,1:14.410,1:57.515
2020,M2016056,3,0,0,0,1.67,0,1:22.291,1:22.291,2:00.799
2020,M2016055,116,9,12,20,4.04,18.1,1:15.041,1:15.041,1:55.544
2020,M2016054,151,41,27,28,6.16,45,1:15.840,1:15.840,1:54.400
2020,M2016053,208,20,41,31,4.81,29.3,1:16.198,1:16.198,2:01.498
2020,M2016052,70,4,7,10,3.86,15.7,1:15.749,1:15.749,1:58.177
2020,M2016051,217,44,38,42,5.72,37.8,1:15.442,1:15.442,1:56.223
2020,M2016050,12,0,2,1,3.42,16.7,1:18.913,1:18.913,1:56.615
2020,M2016049,7,1,0,0,3,14.3,1:19.420,1:19.420,1:54.863
2020,M2016048,214,32,41,35,5.21,34.1,1:15.545,1:15.545,2:03.786
2020,M2016047,140,16,16,22,4.33,22.9,1:14.011,1:14.011,1:57.477
2020,M2016046,196,48,39,30,6.03,44.4,1:14.347,1:14.347,1:55.765
2020,M2016045,214,25,33,42,4.83,27.1,1:15.012,1:15.012,1:58.881
2020,M2016044,116,58,28,11,7.98,74.1,1:14.495,1:14.495,1:58.940
2020,M2016043,9,0,2,0,3,22.2,1:19.571,1:19.571,1:56.948
2020,M2016042,194,43,38,25,5.78,41.8,1:14.904,1:14.904,1:59.559
2020,M2016041,16,0,3,1,2.94,18.8,1:19.017,1:19.017,1:55.694
2020,M2016040,18,1,2,1,3.5,16.7,1:17.232,1:17.232,1:54.163
2020,M2016039,66,5,6,9,3.98,16.7,1:15.262,1:15.262,2:03.350
2020,M2016038,7,1,0,0,2.71,14.3,1:17.210,1:17.210,1:58.247
2020,M2016037,5,0,0,1,2.8,0,1:58.806,1:58.806,1:58.806
2020,M2016036,69,1,11,12,3.78,17.4,1:17.146,1:17.146,2:00.532
2020,M2016035,213,36,33,39,5.26,32.4,1:15.331,1:15.331,1:59.995
2020,M2016034,204,59,42,36,6.36,49.5,1:15.511,1:15.511,1:55.851
2020,M2016033,80,5,12,11,3.91,21.3,1:17.060,1:17.060,1:58.210
2020,M2016032,207,42,34,37,5.58,36.7,1:16.642,1:16.642,1:55.185
2020,M2016031,122,41,32,21,7.14,59.8,1:15.607,1:15.607,2:00.373
2020,M2016030,196,24,41,28,5.05,33.2,1:15.191,1:15.191,1:58.850
2020,M2016029,178,17,27,26,4.43,24.7,1:14.635,1:14.635,1:56.129
2020,M2016028,6,0,1,0,3.33,16.7,1:20.429,1:20.429,1:56.761
2020,M2016027,95,5,12,13,4.01,17.9,1:15.133,1:15.133,2:03.520
2020,M2016026,183,11,29,36,4.46,21.9,1:15.731,1:15.731,1:58.241
2020,M2016025,73,5,8,9,3.79,17.8,1:16.150,1:16.150,1:59.074
2020,M2016024,208,33,23,30,4.69,26.9,1:14.930,1:14.930,1:59.229
2020,M2016023,164,24,19,34,4.77,26.2,1:15.654,1:15.654,1:56.540
2020,M2016022,62,1,7,7,3.4,12.9,1:17.983,1:17.983,2:02.484
2020,M2016021,203,63,42,29,6.52,51.7,1:15.639,1:15.639,1:54.776
2020,M2016020,10,0,0,2,2.5,0,1:56.868,1:56.868,1:56.868
2020,M2016019,169,49,38,30,6.57,51.5,1:15.313,1:15.313,1:56.054
2020,M2016018,155,14,20,31,4.51,21.9,1:15.769,1:15.769,1:55.168
2020,M2016017,178,46,38,36,6.44,47.2,1:14.768,1:14.768,1:55.420
2020,M2016016,198,15,30,38,4.5,22.7,1:14.729,1:14.729,1:53.541
2020,M2016015,202,50,38,35,5.93,43.6,1:15.369,1:15.369,1:57.449
2020,M2016014,102,8,13,16,4.14,20.6,1:16.264,1:16.264,1:57.563
2020,M2016013,106,14,19,18,4.92,31.1,1:16.035,1:16.035,1:54.289
2020,M2016012,156,16,18,20,4.2,21.8,1:16.756,1:16.756,1:55.620
2020,M2016011,22,1,0,5,3.73,4.5,1:18.692,1:18.692,1:57.256
2020,M2016010,181,23,23,30,4.66,25.4,1:15.453,1:15.453,1:54.812
2020,M2016009,60,8,10,9,4.75,30,1:16.616,1:16.616,1:53.700
2020,M2016008,215,29,45,46,5.52,34.4,1:15.188,1:15.188,1:57.306
2020,M2016007,172,54,35,32,6.6,51.7,1:15.470,1:15.470,1:58.233
2020,M2016006,156,17,16,21,4.14,21.2,1:15.217,1:15.217,1:55.953
2020,M2016005,74,7,7,11,3.96,18.9,1:16.822,1:16.822,1:57.657
2020,M2016004,191,53,40,30,6.32,48.7,1:15.114,1:15.114,1:57.765
2020,M2016003,175,22,21,34,4.54,24.6,1:15.481,1:15.481,1:57.731
2020,M2016002,96,7,13,14,3.93,20.8,1:15.243,1:15.243,1:56.312
2020,M2016001,128,55,37,14,7.72,71.9,1:14.510,1:14.510,1:56.752
2020,M2020089,2,0,2,0,8,100,1:15.509,1:15.509,:.
2020,M2020090,4,0,0,0,2,0,1:34.446,1:34.446,:.
2020,M2020091,2,0,0,0,1.5,0,1:35.285,1:35.285,:.
2020,M2020092,3,1,2,0,8.67,100,1:13.762,1:13.762,:.
2020,M2020093,2,0,0,0,1.5,0,1:36.888,1:36.888,:.
2020,M2020094,2,0,0,0,1.5,0,1:36.891,1:36.891,:.
2020,M2020095,4,0,0,1,2.5,0,1:33.861,1:33.861,:.
2020,M2020096,2,0,0,1,5,0,1:35.211,1:35.211,:.
2020,M2020097,2,2,0,0,10,100,1:30.954,1:30.954,:.
2020,M2020098,2,0,1,0,5,50,1:33.038,1:33.038,:.
2020,M2020101,2,0,0,1,5,0,1:34.172,1:34.172,:.
2020,M2020102,5,0,1,3,5.4,20,1:32.628,1:32.628,:.
2020,M2020103,2,0,0,0,2,0,1:37.637,1:37.637,:.
2020,M2020104,5,0,0,1,2.8,0,1:18.141,1:18.141,:.
2020,M2020105,2,0,0,1,3.5,0,1:34.964,1:34.964,:.
2020,M2020106,4,1,1,1,7,50,1:32.288,1:32.288,:.
2020,M2020110,2,0,0,0,4,0,1:35.225,1:35.225,:.
2020,M2020112,4,0,0,0,1.25,0,1:36.837,1:36.837,:.
2020,M2020114,2,0,0,1,4,0,1:36.949,1:36.949,:.
2020,M2020115,4,1,0,1,5,25,1:19.424,1:19.424,:.
2020,M2020116,2,0,0,0,3,0,1:34.505,1:34.505,:.
2020,M2020117,2,1,1,0,9,100,1:30.495,1:30.495,:.
2020,M2020118,2,0,0,0,1.5,0,1:36.927,1:36.927,:.
2020,M2020120,2,0,2,0,8,100,1:32.859,1:32.859,:.
2020,M2020121,4,0,0,0,1.25,0,1:21.166,1:21.166,:.
2020,M2018032,142,12,20,15,4.04,22.5,1:15.228,1:15.228,1:56.353
2020,M2020124,2,1,0,0,7,50,1:31.948,1:31.948,:.
2020,M2020125,3,1,0,1,6,33.3,1:18.003,1:18.003,:.
2020,M2020127,2,0,0,0,2.5,0,1:34.353,1:34.353,:.
2020,M2020129,2,0,0,1,4,0,1:33.199,1:33.199,:.
2020,M2020130,4,0,0,0,1.25,0,1:36.247,1:36.247,:.
2020,M2020131,3,1,2,0,8.67,100,1:15.683,1:15.683,:.
2020,M2020132,2,0,1,0,4.5,50,1:34.291,1:34.291,:.
2020,M2020134,2,0,1,0,6,50,1:32.940,1:32.940,:.
2020,M2020136,4,0,0,3,5.5,0,1:33.083,1:33.083,:.
2020,M2020137,5,0,0,1,2.6,0,1:17.018,1:17.018,:.
2020,M2020138,2,0,1,1,7,50,1:33.546,1:33.546,:.
2020,M2020140,4,1,0,0,3,25,1:31.463,1:31.463,:.
2020,M2020141,2,0,1,1,7,50,1:33.185,1:33.185,:.
2020,M2020142,5,1,0,0,5.2,20,1:17.991,1:17.991,:.
2020,M2020143,2,0,1,1,7,50,1:32.162,1:32.162,:.
2020,M2020144,2,0,1,1,7,50,1:33.330,1:33.330,:.
2020,M2020147,2,0,0,0,3,0,1:36.856,1:36.856,:.
2020,M2018038,195,16,29,41,4.62,23.1,1:15.295,1:15.295,1:54.987
2020,M2018039,147,36,30,24,6.17,44.9,1:14.552,1:14.552,1:53.857
2020,M2018040,191,32,35,38,5.41,35.1,1:14.916,1:14.916,1:54.101
2020,M2018042,199,22,37,31,4.73,29.6,1:15.120,1:15.120,1:54.394
2020,M2018044,177,29,29,29,5.16,32.8,1:15.053,1:15.053,1:54.313
2020,M2018045,171,19,23,25,4.29,24.6,1:15.352,1:15.352,1:56.878
2020,M2018046,165,27,33,37,5.63,36.4,1:15.116,1:15.116,1:53.919
2020,M2018047,203,24,33,45,4.84,28.1,1:14.849,1:14.849,1:52.643
2020,M2018049,175,32,26,41,5.46,33.1,1:14.696,1:14.696,1:56.074
2020,M2018051,135,48,25,23,6.81,54.1,1:13.340,1:13.340,1:50.768
2020,M2018053,189,27,38,28,5.19,34.4,1:15.227,1:15.227,1:56.333
2020,M2018054,201,35,30,41,5.2,32.3,1:14.824,1:14.824,1:54.651
2020,M2018055,183,45,29,36,5.93,40.4,1:14.531,1:14.531,1:53.684
2020,M2018056,176,52,32,26,6.23,47.7,1:13.764,1:13.764,1:53.533
2020,M2018057,193,20,26,30,4.51,23.8,1:15.472,1:15.472,1:54.899
2020,M2018058,0,0,0,0,0,0,0:.,0:.,:.
2020,M2018059,195,39,27,38,5.23,33.8,1:14.830,1:14.830,1:54.459
2020,M2018060,193,24,37,37,4.96,31.6,1:15.137,1:15.137,1:54.038
2020,M2018061,180,36,33,35,5.59,38.3,1:14.739,1:14.739,1:53.524
2020,M2018062,134,15,15,18,4.28,22.4,1:15.930,1:15.930,1:55.596
2020,M2018063,196,32,30,37,5.17,31.6,1:14.672,1:14.672,1:54.095
2020,M2018065,134,29,25,27,6.03,40.3,1:14.272,1:14.272,1:53.900
2020,M2018066,209,26,31,47,4.9,27.3,1:15.173,1:15.173,1:56.049
2020,M2018067,203,22,35,32,4.71,28.1,1:15.519,1:15.519,1:53.845
2020,M2018068,188,33,39,33,5.51,38.3,1:15.439,1:15.439,1:53.760
2020,M2018069,141,12,14,21,3.91,18.4,1:16.174,1:16.174,1:55.404
2020,M2018070,204,35,26,30,4.9,29.9,1:15.095,1:15.095,1:54.369
2020,M2018071,173,41,36,33,6.16,44.5,1:15.528,1:15.528,1:54.622
2020,M2018072,187,36,34,26,5.43,37.4,1:14.360,1:14.360,1:53.134
2020,M2018075,194,32,32,23,4.84,33,1:14.706,1:14.706,1:54.629
2020,M2018076,205,32,44,38,5.53,37.1,1:14.612,1:14.612,1:53.452
2020,M2018081,136,43,31,24,6.82,54.4,1:14.795,1:14.795,1:52.263
2020,M2018082,157,10,17,29,4.03,17.2,1:17.141,1:17.141,1:55.588
2020,M2018083,139,45,21,27,6.29,47.5,1:14.439,1:14.439,1:53.165
2020,M2018086,159,12,23,25,4.38,22,1:16.311,1:16.311,1:55.465
2020,M2018087,0,0,0,0,0,0,0:.,0:.,:.
2020,M2018088,205,32,26,39,5.08,28.3,1:14.184,1:14.184,1:53.130
2020,M2018089,102,1,13,16,3.73,13.7,1:16.840,1:16.840,1:57.074
2020,M2018037,0,0,0,0,0,0,0:.,0:.,:.
2020,M2018050,0,0,0,0,0,0,0:.,0:.,:.
2020,M2020150,2,0,0,0,3,0,1:36.280,1:36.280,:.
2020,M2020149,3,0,1,1,5.33,33.3,1:16.147,1:16.147,:.
2020,M2020148,3,2,0,0,6.67,66.7,1:31.784,1:31.784,:.
2020,M2018091,189,29,33,25,5.02,32.8,1:14.418,1:14.418,1:54.442
2020,M2018092,149,8,14,29,3.96,14.8,1:16.049,1:16.049,1:54.699
2020,M2018093,165,17,21,27,4.49,23,1:15.227,1:15.227,1:55.152
2020,M2018094,156,42,22,25,5.88,41,1:14.142,1:14.142,1:53.399
2020,M2018095,96,4,4,12,3.23,8.3,1:16.578,1:16.578,1:55.787
2020,M2018096,203,29,29,38,5.02,28.6,1:15.741,1:15.741,1:55.154
2020,M2018097,187,40,26,34,5.35,35.3,1:15.432,1:15.432,1:53.695
2020,M2018100,179,33,31,35,5.61,35.8,1:14.147,1:14.147,1:54.787
2020,M2018101,187,28,34,34,5.21,33.2,1:15.009,1:15.009,1:55.983
2020,M2018102,116,7,10,9,3.49,14.7,1:15.687,1:15.687,1:55.798
2020,M2018103,124,51,23,19,7.37,59.7,1:13.904,1:13.904,1:51.399
2020,M2018104,194,27,31,35,4.99,29.9,1:15.107,1:15.107,1:55.289
2020,M2018105,178,17,25,27,4.53,23.6,1:15.373,1:15.373,1:54.529
2020,M2018106,179,14,21,35,4.31,19.6,1:15.166,1:15.166,1:54.995
2020,M2018107,173,16,25,23,4.19,23.7,1:15.500,1:15.500,1:54.260
2020,M2018108,193,33,35,29,5.27,35.2,1:15.117,1:15.117,1:54.258
2020,M2018109,125,11,15,19,4.08,20.8,1:14.908,1:14.908,1:56.322
2020,M2018110,200,31,38,34,5.25,34.5,1:15.245,1:15.245,1:55.466
2020,M2018111,204,30,36,27,4.86,32.4,1:15.420,1:15.420,1:55.862
2020,M2018113,180,20,20,32,4.4,22.2,1:15.796,1:15.796,1:53.519
2020,M2018114,198,27,27,25,4.63,27.3,1:15.286,1:15.286,1:51.844
2020,M2018115,185,25,28,31,4.77,28.6,1:16.034,1:16.034,1:53.779
2020,M2018117,146,8,22,16,3.9,20.5,1:15.601,1:15.601,1:54.940
2020,M2018120,125,60,33,15,8.2,74.4,1:13.953,1:13.953,1:52.415
2020,M2018121,174,22,29,22,4.55,29.3,1:15.397,1:15.397,1:54.644
2020,M2018122,123,33,23,20,6.34,45.5,1:14.153,1:14.153,1:51.023
2020,M2018123,0,0,0,0,0,0,0:.,0:.,:.
2020,M2018031,161,27,34,24,5.47,37.9,1:14.708,1:14.708,1:53.339
2020,M2018029,131,43,24,24,6.71,51.1,1:14.299,1:14.299,1:53.170
2020,M2018028,183,29,29,30,5.04,31.7,1:13.918,1:13.918,1:54.403
2020,M2018027,151,16,25,20,4.58,27.2,1:15.067,1:15.067,1:55.343
2020,M2018026,136,18,13,22,4.5,22.8,1:14.740,1:14.740,1:53.098
2020,M2018025,0,0,0,0,0,0,0:.,0:.,:.
2020,M2018024,167,15,30,22,4.37,26.9,1:15.952,1:15.952,1:53.812
2020,M2018020,158,43,37,20,6.26,50.6,1:14.647,1:14.647,1:52.239
2020,M2018019,102,1,11,13,3.25,11.8,1:17.357,1:17.357,2:00.204
2020,M2018017,124,48,26,12,7.03,59.7,1:13.488,1:13.488,1:53.189
2020,M2018016,157,30,28,25,5.39,36.9,1:15.111,1:15.111,1:52.522
2020,M2018015,0,0,0,0,0,0,0:.,0:.,:.
2020,M2018013,183,20,28,29,4.66,26.2,1:15.365,1:15.365,1:56.016
2020,M2018011,122,63,33,12,8.41,78.7,1:14.117,1:14.117,1:52.143
2020,M2018009,176,32,29,35,5.41,34.7,1:15.519,1:15.519,1:53.769
2020,M2018008,183,24,31,31,5.03,30.1,1:14.771,1:14.771,1:55.178
2020,M2018125,177,39,37,32,5.99,42.9,1:14.761,1:14.761,1:53.061
2020,M2018126,164,20,18,26,4.5,23.2,1:15.075,1:15.075,1:54.584
2020,M2018127,188,30,46,25,5.44,40.4,1:14.892,1:14.892,1:54.131
2020,M2018128,178,34,29,41,5.57,35.4,1:15.049,1:15.049,1:53.311
2020,M2018129,132,38,30,25,6.7,51.5,1:14.109,1:14.109,1:52.673
2020,M2018130,147,34,27,24,5.95,41.5,1:14.848,1:14.848,1:53.410
2020,M2018131,139,13,16,21,4.04,20.9,1:15.346,1:15.346,1:55.488
2020,M2018132,190,29,32,29,4.99,32.1,1:15.002,1:15.002,1:53.935
2020,M2018133,192,25,43,39,5.51,35.4,1:14.835,1:14.835,1:53.129
2020,M2018134,111,6,9,21,3.73,13.5,1:14.833,1:14.833,1:59.994
2020,M2018135,120,7,8,24,3.73,12.5,1:15.801,1:15.801,1:57.672
2020,M2018137,135,16,17,24,4.5,24.4,1:15.143,1:15.143,1:53.230
2020,M2018138,128,46,24,20,6.79,54.7,1:13.602,1:13.602,1:53.124
2020,M2018139,186,36,47,20,5.72,44.6,1:14.898,1:14.898,1:54.609
2020,M2018141,198,27,30,43,4.94,28.8,1:15.732,1:15.732,1:53.554
2020,M2018142,0,0,0,0,0,0,0:.,0:.,:.
2020,M2018143,0,0,0,0,0,0,0:.,0:.,:.
2020,M2018146,162,11,27,28,4.41,23.5,1:15.223,1:15.223,1:56.331
2020,M2018149,142,46,29,19,6.54,52.8,1:13.721,1:13.721,1:53.569
2020,M2018150,131,47,30,18,7.21,58.8,1:14.156,1:14.156,1:50.815
2020,M2018151,167,31,26,37,5.49,34.1,1:14.759,1:14.759,1:56.393
2020,M2018153,196,21,43,31,5.02,32.7,1:14.975,1:14.975,1:54.291
2020,M2018154,175,29,36,36,5.53,37.1,1:15.073,1:15.073,1:53.770
2020,M2018155,145,33,25,24,5.72,40,1:14.903,1:14.903,1:55.560
2020,M2018158,179,39,33,33,5.77,40.2,1:14.755,1:14.755,1:53.489
2020,M2018034,154,18,19,28,4.56,24,1:14.811,1:14.811,1:54.818
2020,M2018033,180,28,26,31,5.03,30,1:14.229,1:14.229,1:53.843
2020,M2020001,4,2,1,0,7.5,75,1:17.563,1:17.563,:.
2020,M2020002,2,0,0,0,1.5,0,1:36.295,1:36.295,:.
2020,M2020007,4,1,1,1,7,50,1:17.427,1:17.427,:.
2020,M2020008,2,0,0,0,1.5,0,1:20.196,1:20.196,:.
2020,M2020012,5,0,0,1,3.8,0,1:34.324,1:34.324,:.
2020,M2020014,2,0,0,0,3,0,1:35.987,1:35.987,:.
2020,M2020015,5,0,1,0,2.4,20,1:20.332,1:20.332,:.
2020,M2020016,3,0,0,1,3.33,0,1:19.416,1:19.416,:.
2020,M2020017,2,0,0,2,6,0,1:33.784,1:33.784,:.
2020,M2020018,4,0,3,0,7,75,1:15.021,1:15.021,:.
2020,M2020019,5,1,1,2,6.8,40,1:31.771,1:31.771,:.
2020,M2020020,2,1,0,0,7,50,1:31.787,1:31.787,:.
2020,M2018007,139,39,25,24,6.32,46,1:14.256,1:14.256,1:51.828
2020,M2018006,171,10,34,27,4.43,25.7,1:16.327,1:16.327,1:54.967
2020,M2018005,200,27,37,34,5,32,1:14.234,1:14.234,1:54.558
2020,M2018004,132,44,25,19,6.68,52.3,1:13.611,1:13.611,1:52.984
2020,M2018003,166,15,19,23,4.12,20.5,1:15.679,1:15.679,1:54.204
2020,M2018002,170,31,48,31,5.89,46.5,1:14.503,1:14.503,1:53.790
2020,M2016160,7,0,0,1,2.43,0,1:18.653,1:18.653,1:57.426
2020,M2016159,206,25,31,29,4.64,27.2,1:15.683,1:15.683,2:00.749
2020,M2016157,193,54,35,33,6.12,46.1,1:15.317,1:15.317,1:55.666
2020,M2016156,214,26,36,36,4.72,29,1:16.085,1:16.085,1:58.186
2020,M2016155,207,46,42,40,6,42.5,1:15.350,1:15.350,1:59.376
2020,M2016154,211,50,36,38,5.83,40.8,1:15.749,1:15.749,1:58.011
2020,M2016153,200,25,22,43,4.72,23.5,1:15.128,1:15.128,1:58.030
2020,M2016152,14,1,1,3,3.71,14.3,1:16.381,1:16.381,1:54.150
2020,M2016151,66,5,5,9,3.71,15.2,1:16.585,1:16.585,1:59.933
2020,M2016150,179,19,28,29,4.59,26.3,1:15.953,1:15.953,2:03.071
2020,M2016149,201,49,46,27,6.09,47.3,1:15.021,1:15.021,2:00.033
2020,M2016148,164,13,23,20,4.12,22,1:16.698,1:16.698,2:00.878
2020,M2016147,172,46,37,27,6.39,48.3,1:15.779,1:15.779,1:58.558
2020,M2016146,201,53,34,41,6.28,43.3,1:15.064,1:15.064,1:58.702
2020,M2016145,208,21,24,47,4.73,21.6,1:17.028,1:17.028,2:00.059
2020,M2016144,207,51,41,38,6.09,44.4,1:14.614,1:14.614,1:56.214
2020,M2016143,184,18,24,23,4.25,22.8,1:16.361,1:16.361,2:03.785
2020,M2018036,159,21,20,26,4.57,25.8,1:14.602,1:14.602,1:54.256
2020,M2016142,13,4,1,0,4.62,38.5,1:16.578,1:16.578,1:53.306
2020,M2018035,144,30,40,28,6.29,48.6,1:14.934,1:14.934,1:53.823
2020,M2016141,210,28,25,44,4.93,25.2,1:16.229,1:16.229,2:04.305
2020,M2018052,0,0,0,0,0,0,0:.,0:.,:.
2020,M2020003,2,1,0,0,5.5,50,1:32.482,1:32.482,:.
2020,M2020005,2,0,1,1,7,50,1:34.083,1:34.083,:.
2020,M2020113,2,0,0,1,5,0,1:34.449,1:34.449,:.
2020,M2020021,2,1,0,0,6,50,1:32.849,1:32.849,:.
2020,M2020024,2,0,0,0,3,0,1:34.447,1:34.447,:.
2020,M2020025,2,0,0,0,3,0,1:34.245,1:34.245,:.
2020,M2020026,2,0,0,1,4,0,1:34.656,1:34.656,:.
2020,M2020027,2,0,1,0,5,50,1:32.638,1:32.638,:.
2020,M2020028,4,0,0,1,3,0,1:34.019,1:34.019,:.
2020,M2020029,2,0,0,0,2.5,0,1:36.109,1:36.109,:.
2020,M2020030,5,3,1,1,8.8,80,1:15.467,1:15.467,:.
2020,M2020031,4,1,0,0,4.5,25,1:33.666,1:33.666,:.
2020,M2020033,2,1,0,0,6,50,1:33.205,1:33.205,:.
2020,M2020034,2,1,0,0,6,50,1:31.617,1:31.617,:.
2020,M2020035,2,0,1,0,6,50,1:33.340,1:33.340,:.
2020,M2020036,2,1,0,1,8,50,1:33.795,1:33.795,:.
2020,M2020038,2,0,0,1,4,0,1:34.709,1:34.709,:.
2020,M2020040,2,1,1,0,9,100,1:32.514,1:32.514,:.
2020,M2020042,4,1,2,0,7.5,75,1:16.488,1:16.488,:.
2020,M2020044,2,0,0,0,1.5,0,1:36.202,1:36.202,:.
2020,M2020045,2,0,1,0,4.5,50,1:32.637,1:32.637,:.
2020,M2020046,3,0,0,2,4.33,0,1:34.194,1:34.194,:.
2020,M2020047,4,0,1,1,4.5,25,1:32.741,1:32.741,:.
2020,M2020048,2,0,0,1,5,0,1:19.698,1:19.698,:.
2020,M2020049,5,0,0,0,3.6,0,1:18.359,1:18.359,:.
2020,M2020051,4,3,0,0,8.5,75,1:15.099,1:15.099,:.
2020,M2020052,2,0,0,1,3,0,1:34.606,1:34.606,:.
2020,M2020053,5,1,1,2,6.8,40,1:17.254,1:17.254,:.
2020,M2020054,3,0,1,1,5,33.3,1:19.509,1:19.509,:.
2020,M2020056,2,0,1,0,5,50,1:32.965,1:32.965,:.
2020,M2020059,5,0,2,1,5.6,40,1:32.221,1:32.221,:.
2020,M2020060,2,0,0,0,2.5,0,1:36.316,1:36.316,:.
2020,M2020061,3,2,0,0,7.33,66.7,1:14.492,1:14.492,:.
2020,M2020062,3,1,0,2,7.33,33.3,1:14.620,1:14.620,:.
2020,M2020064,2,1,0,0,6,50,1:32.331,1:32.331,:.
2020,M2020065,5,1,1,2,6.2,40,1:16.635,1:16.635,:.
2020,M2020066,5,4,0,1,9.2,80,1:27.196,1:27.196,:.
2020,M2020068,2,1,1,0,9,100,1:31.805,1:31.805,:.
2020,M2020070,3,0,0,0,1.67,0,1:37.359,1:37.359,:.
2020,M2020071,2,2,0,0,10,100,1:30.518,1:30.518,:.
2020,M2020074,2,0,2,0,8,100,1:33.490,1:33.490,:.
2020,M2020075,2,0,1,1,7,50,1:33.254,1:33.254,:.
2020,M2020076,2,0,1,0,6,50,1:34.440,1:34.440,:.
2021,M2020053,46,10,11,10,6.3,45.7,1:14.095,1:14.095,:.
2021,M2016143,184,18,24,23,4.25,22.8,1:16.361,1:16.361,2:03.785
2021,M2016144,207,51,41,38,6.09,44.4,1:14.614,1:14.614,1:56.214
2021,M2016145,208,21,24,47,4.73,21.6,1:17.028,1:17.028,2:00.059
2021,M2016146,201,53,34,41,6.28,43.3,1:15.064,1:15.064,1:58.702
2021,M2016147,172,46,37,27,6.39,48.3,1:15.779,1:15.779,1:58.558
2021,M2016148,164,13,23,20,4.12,22,1:16.698,1:16.698,2:00.878
2021,M2016149,201,49,46,27,6.09,47.3,1:15.021,1:15.021,2:00.033
2021,M2016150,179,19,28,29,4.59,26.3,1:15.953,1:15.953,2:03.071
2021,M2016151,66,5,5,9,3.71,15.2,1:16.585,1:16.585,1:59.933
2021,M2016152,14,1,1,3,3.71,14.3,1:16.381,1:16.381,1:54.150
2021,M2016153,200,25,22,43,4.72,23.5,1:15.128,1:15.128,1:58.030
2021,M2016154,211,50,36,38,5.83,40.8,1:15.749,1:15.749,1:58.011
2021,M2016155,207,46,42,40,6,42.5,1:15.350,1:15.350,1:59.376
2021,M2016156,214,26,36,36,4.72,29,1:16.085,1:16.085,1:58.186
2021,M2016157,193,54,35,33,6.12,46.1,1:15.317,1:15.317,1:55.666
2021,M2016159,206,25,31,29,4.64,27.2,1:15.683,1:15.683,2:00.749
