RACE_YEAR,PLAYER_REGIST_NO,PLAYER_NM,PRACE_NCNT,PRACE_1R_NCNT,PRACE_2R_NCNT,PRACE_3R_NCNT,PRACE_4R_NCNT,PRACE_5R_NCNT,PRACE_6R_NCNT,AVRG_CKSN_SCORE_VALUE,AVRG_ACDNT_SCORE_VALUE,AVRG_SCORE_VALUE,AVRG_BEGIN_TIME_VALUE,VICTRY_RT,YUNDAE_RT,THREE_YUNDAE_RT,PLAYER_GRAD_NM,PLAYER_PN_NO
2022,02-010,김정구,82,18,11,16,17,15,5,5.7,0.19,5.51,0.21,22,35.4,54.9,A2,2
2022,02-012,김종민,86,42,19,6,7,5,6,7.65,0.27,7.38,0.14,48.8,70.9,77.9,A1,2
2022,02-015,김현철,67,18,19,10,8,6,5,6.67,0.59,6.08,0.2,26.9,55.2,70.1,B2,2
2022,02-016,김효년,83,32,17,9,12,9,4,7.06,0.16,6.9,0.13,38.6,59,69.9,A1,2
2022,02-019,박석문,49,10,4,11,7,9,6,5.1,0.83,4.28,0.16,20.4,28.6,51,A2,2
2022,02-022,사재준,54,4,6,11,12,10,9,4.28,0.49,3.79,0.22,7.4,18.5,38.9,B1,2
2022,02-023,손근성,76,12,18,11,16,12,7,5.59,0.16,5.43,0.21,15.8,39.5,53.9,A2,2
2022,02-027,윤영일,41,3,5,5,5,7,14,3.61,0.91,2.7,0.24,7.3,19.5,31.7,B2,2
2022,02-029,이용세,93,26,24,8,17,15,3,6.53,0.16,6.37,0.16,28,53.8,62.4,A1,2
2022,02-031,이재학,79,15,19,15,5,15,9,5.71,0.15,5.56,0.27,19,43,62,A2,2
2022,02-037,최광성,56,13,7,12,9,7,6,5.61,0.74,4.87,0.22,23.2,35.7,57.1,B1,2
2022,02-038,최재원,81,18,13,15,13,15,6,5.7,0.3,5.4,0.2,22.2,38.3,56.8,B1,2
2022,02-040,한  운,74,3,11,9,13,22,16,3.84,0.18,3.66,0.26,4.1,18.9,31.1,B2,2
2022,03-004,문안나,51,8,13,8,9,7,4,5.61,0.87,4.74,0.29,15.7,41.2,56.9,A2,3
2022,03-005,박설희,45,8,9,3,10,9,3,5.13,0.88,4.26,0.2,17.8,37.8,44.4,B2,3
2022,03-008,박정아,85,21,19,12,8,12,13,5.93,0.1,5.83,0.21,24.7,47.1,61.2,A2,3
2022,03-011,이미나,55,6,15,11,10,8,2,5.53,0.83,4.7,0.21,10.9,38.2,58.2,B2,3
2022,03-014,이주영,57,8,17,10,11,6,5,5.91,0.18,5.74,0.23,14,43.9,61.4,A2,3
2022,03-015,이지수,81,13,20,20,10,13,5,5.98,0.12,5.86,0.23,16,40.7,65.4,A2,3
2022,04-002,구현구,63,11,12,14,9,5,11,5.51,0.48,5.02,0.22,17.5,36.5,58.7,B1,4
2022,04-005,김세원,11,0,2,1,0,2,3,2.64,3.18,-0.55,0.22,0,18.2,27.3,B2,4
2022,04-006,김종희,67,4,11,13,13,15,10,4.45,0.2,4.25,0.23,6,22.4,41.8,B1,4
2022,14-008,서종원,46,1,6,4,5,16,12,3.17,0.98,2.2,0.21,2.2,15.2,23.9,B2,14
2022,14-009,이지은,59,8,5,5,12,11,17,4.02,0.61,3.41,0.24,13.6,22,30.5,B1,14
2022,14-010,이휘동,72,12,19,10,10,9,12,5.58,0.16,5.42,0.19,16.7,43.1,56.9,B1,14
2022,14-011,조규태,60,8,10,10,9,13,9,4.85,0.39,4.46,0.17,13.3,30,46.7,A2,14
2022,14-012,하서우,58,3,4,9,9,13,17,3.36,0.41,2.95,0.29,5.2,12.1,27.6,B2,14
2022,15-001,구남우,45,0,2,7,9,10,15,2.87,0.96,1.91,0.22,0,4.4,20,B2,15
2022,15-002,김경일,67,5,12,11,16,6,15,4.52,0.26,4.26,0.2,7.5,25.4,41.8,B1,15
2022,15-003,김지영,65,13,10,16,8,11,5,5.62,0.47,5.15,0.2,20,35.4,60,B1,15
2022,05-010,이종인,67,10,9,14,6,13,13,4.76,0.32,4.44,0.23,14.9,28.4,49.3,B1,5
2022,05-011,주은석,85,27,18,9,12,14,4,6.47,0.2,6.27,0.2,31.8,52.9,63.5,A1,5
2022,05-012,최영재,58,4,13,11,7,11,10,4.66,0.6,4.05,0.21,6.9,29.3,48.3,B1,5
2022,12-010,한성근,77,19,21,14,10,6,6,6.53,0.46,6.07,0.19,24.7,51.9,70.1,A2,12
2022,13-001,김도휘,75,23,17,12,13,5,4,6.72,0.18,6.54,0.22,30.7,53.3,69.3,A1,13
2022,13-002,김민준,65,23,15,8,9,4,5,6.91,0.35,6.56,0.2,35.4,58.5,70.8,A1,13
2022,13-004,김태용,3,0,0,2,1,0,0,5.33,0.33,5,0.23,0,0,66.7,A2,13
2022,13-007,이진우,70,13,10,8,9,20,8,4.89,0.26,4.63,0.2,18.6,32.9,44.3,B1,13
2022,13-009,최진혁,43,4,6,2,10,7,11,3.84,1.23,2.6,0.18,9.3,23.3,27.9,B2,13
2022,14-001,고정환,64,4,10,8,15,12,14,4.16,0.32,3.84,0.17,6.3,21.9,34.4,B2,14
2022,14-002,구본선,54,5,6,7,8,13,13,3.91,0.58,3.32,0.21,9.3,20.4,33.3,B2,14
2022,14-003,권혁민,68,0,6,9,13,15,25,3.07,0.26,2.81,0.35,0,8.8,22.1,B2,14
2022,14-004,김성찬,15,0,3,1,4,3,1,3.53,3.47,0.07,0.15,0,20,26.7,B2,14
2022,14-005,김은지,70,5,4,15,14,17,15,3.96,0.16,3.8,0.26,7.1,12.9,34.3,B1,14
2022,14-006,문성현,54,2,4,3,5,9,30,2.56,0.22,2.33,0.27,3.7,11.1,16.7,B2,14
2022,14-007,박원규,48,20,10,6,3,1,5,6.98,0.79,6.19,0.15,41.7,62.5,75,B2,14
2022,06-008,손제민,72,16,17,12,9,9,9,5.99,0.27,5.72,0.19,22.2,45.8,62.5,A2,6
2022,06-005,문주엽,86,19,19,24,13,6,5,6.45,0.22,6.23,0.24,22.1,44.2,72.1,A1,6
2022,06-004,김동민,48,10,14,8,2,8,3,5.98,0.8,5.18,0.21,20.8,50,66.7,A2,6
2022,06-003,김계영,19,2,2,3,7,2,3,4.68,0.05,4.63,0.21,10.5,21.1,36.8,B1,6
2022,06-001,권일혁,68,3,8,11,17,18,11,4.04,0.29,3.76,0.3,4.4,16.2,32.4,B1,6
2022,12-009,조성인,88,44,13,11,6,9,3,7.51,0.16,7.35,0.16,50,64.8,77.3,A1,12
2022,12-006,이상문,72,7,10,15,18,10,11,4.76,0.29,4.47,0.24,9.7,23.6,44.4,B1,12
2022,12-005,류석현,94,32,16,18,16,7,3,6.84,0.16,6.68,0.21,34,51.1,70.2,A1,12
2022,12-004,박준현,74,12,13,19,14,13,3,5.72,0.27,5.45,0.22,16.2,33.8,59.5,B1,12
2022,12-002,김인혜,87,23,22,19,6,10,7,6.61,0.13,6.48,0.19,26.4,51.7,73.6,A1,12
2022,12-001,강영길,45,6,7,11,9,4,6,5.16,0.94,4.21,0.19,13.3,28.9,53.3,B2,12
2022,11-014,전정환,57,6,8,11,16,9,5,4.86,0.42,4.44,0.22,10.5,24.6,43.9,B2,11
2022,11-012,서  휘,69,18,12,7,15,11,5,5.87,0.4,5.47,0.17,26.1,43.5,53.6,A2,11
2022,11-011,박진서,59,12,13,10,10,7,6,5.83,0.39,5.44,0.26,20.3,42.4,59.3,A2,11
2022,11-008,김현덕,73,10,11,18,13,9,11,5.16,0.13,5.03,0.22,13.7,28.8,53.4,B1,11
2022,11-007,김지현,60,13,16,13,7,9,0,6.38,0.4,5.98,0.24,21.7,48.3,70,B2,11
2022,11-006,김응선,66,21,17,12,8,4,3,7.11,0.3,6.81,0.15,31.8,57.6,75.8,A1,11
2022,11-005,김영민,81,10,21,16,13,11,8,5.51,0.25,5.25,0.24,12.3,38.3,58,B1,11
2022,11-004,김선웅,66,7,11,14,15,10,8,5,0.47,4.53,0.15,10.6,27.3,48.5,B1,11
2022,11-003,김강현,77,12,12,20,14,12,7,5.49,0.12,5.37,0.22,15.6,31.2,57.1,A2,11
2022,07-008,류해광,75,13,8,17,12,15,10,5.12,0.15,4.97,0.22,17.3,28,50.7,B1,7
2022,07-007,심상철,53,28,7,8,3,1,4,7.58,0.5,7.08,0.16,52.8,66,81.1,B2,7
2022,07-006,손동민,47,9,5,8,9,5,7,4.91,1.28,3.64,0.18,19.1,29.8,46.8,A2,7
2022,07-005,배혜민,72,23,16,13,5,8,6,6.64,0.31,6.33,0.24,31.9,54.2,72.2,A2,7
2022,07-003,김승택,77,10,13,11,16,15,11,4.87,0.2,4.67,0.23,13,29.9,44.2,B1,7
2022,11-001,기광서,78,12,14,12,16,12,12,5.18,0.11,5.07,0.19,15.4,33.3,48.7,A2,11
2022,10-007,임태경,67,7,7,9,11,10,21,3.96,0.24,3.72,0.22,10.4,20.9,34.3,B1,10
2022,10-006,이경섭,59,7,8,10,19,6,8,4.92,0.46,4.46,0.2,11.9,25.4,42.4,B1,10
2023,07-005,배혜민,15,3,3,1,4,3,1,5.53,0.03,5.5,0.27,20,40,46.7,A2,7
2023,07-007,심상철,13,9,2,1,0,1,0,8.77,0.12,8.65,0.21,69.2,84.6,92.3,B1,7
2023,07-008,류해광,16,1,2,5,2,2,4,4.5,0.06,4.44,0.18,6.3,18.8,50,B1,7
2023,01-003,곽현성,19,8,4,2,2,2,1,7.21,0.11,7.11,0.2,42.1,63.2,73.7,A1,1
2023,01-001,강지환,17,1,3,3,3,4,2,4.35,0.32,4.03,0.27,5.9,23.5,41.2,A2,1
2023,01-006,권현기,12,2,0,1,3,3,3,3.92,0.42,3.5,0.22,16.7,16.7,25,B1,1
2023,01-007,길현태,10,1,1,1,2,2,2,3.8,1.5,2.3,0.19,10,20,30,A1,1
2023,01-008,김국흠,16,1,0,2,5,3,5,3.31,0.25,3.06,0.23,6.3,6.3,18.8,A2,1
2023,01-009,김대선,12,1,1,0,1,7,2,3.17,0.13,3.04,0.17,8.3,16.7,16.7,B2,1
2023,01-011,김명진,14,2,2,0,3,3,4,4.14,0,4.14,0.3,14.3,28.6,28.6,B2,1
2023,01-016,김종목,15,0,1,4,4,2,4,3.73,0.07,3.67,0.28,0,6.7,33.3,B1,1
2023,08-003,송효석,9,0,1,3,1,3,0,4,2.17,1.83,0.24,0,11.1,44.4,A2,8
2023,08-006,이동준,19,4,5,6,2,2,0,6.74,0.16,6.58,0.2,21.1,47.4,78.9,A1,8
2023,08-007,전두식,14,1,5,1,3,1,3,5.21,0.04,5.18,0.27,7.1,42.9,50,B1,8
2023,08-008,정주현,17,2,9,1,1,1,3,6.29,0.06,6.24,0.25,11.8,64.7,70.6,A2,8
2023,08-009,한종석,19,4,2,4,6,2,1,5.74,0.05,5.68,0.21,21.1,31.6,52.6,A1,8
2023,09-005,홍기철,15,3,1,2,2,4,3,4.6,0.27,4.33,0.29,20,26.7,40,A2,9
2023,10-002,김완석,20,12,4,1,0,2,1,8.15,0.1,8.05,0.16,60,80,85,A1,10
2023,15-010,윤상선,10,0,0,0,1,4,5,1.7,0.15,1.55,0.27,0,0,0,B2,15
2023,15-011,이  인,17,3,5,4,1,2,2,6.12,0.06,6.06,0.27,17.6,47.1,70.6,A2,15
2023,05-009,이승일,19,6,2,4,6,1,0,6.63,0.08,6.55,0.2,31.6,42.1,63.2,A1,5
2023,05-010,이종인,14,2,3,3,2,2,2,5.43,0.07,5.36,0.28,14.3,35.7,57.1,B1,5
2023,05-011,주은석,18,7,4,5,0,1,1,7.5,0.28,7.22,0.25,38.9,61.1,88.9,A1,5
2023,06-001,권일혁,14,0,1,0,4,4,5,2.64,0.29,2.36,0.3,0,7.1,7.1,B1,6
2023,06-004,김동민,17,4,3,4,4,1,1,6.29,0.15,6.15,0.22,23.5,41.2,64.7,A2,6
2023,06-005,문주엽,19,4,7,2,3,1,2,6.53,0,6.53,0.22,21.1,57.9,68.4,A1,6
2023,06-008,손제민,16,4,1,4,6,1,0,6.13,0.47,5.66,0.2,25,31.3,56.3,A2,6
2023,06-009,손지영,20,9,2,3,3,3,0,7.1,0,7.1,0.19,45,55,70,A1,6
2023,06-012,안지민,16,2,6,4,2,0,1,6.31,0.44,5.88,0.22,12.5,50,75,A2,6
2023,11-011,박진서,15,5,0,1,3,3,2,5.07,0.5,4.57,0.28,33.3,33.3,40,A2,11
2023,11-012,서  휘,16,5,1,5,3,1,1,6.44,0.16,6.28,0.18,31.3,37.5,68.8,A2,11
2023,11-014,전정환,14,1,7,1,2,0,2,5.86,0.29,5.57,0.22,7.1,57.1,64.3,B2,11
2023,11-015,정훈민,15,1,0,0,5,2,7,2.73,0.1,2.63,0.21,6.7,6.7,6.7,B1,11
2023,01-043,정용진,10,1,6,1,0,1,1,6.7,0.1,6.6,0.18,10,70,80,A2,1
2023,02-022,사재준,17,4,2,4,2,2,3,5.59,0.03,5.56,0.22,23.5,35.3,58.8,B1,2
2023,02-019,박석문,13,2,0,2,4,5,0,4.46,0.23,4.23,0.16,15.4,15.4,30.8,A2,2
2023,02-038,최재원,12,0,1,1,6,2,1,3.58,0.33,3.25,0.25,0,8.3,16.7,B1,2
2023,15-012,정세혁,13,5,0,1,2,4,1,5.62,0.04,5.58,0.18,38.5,38.5,46.2,B2,15
2023,02-023,손근성,16,2,2,1,5,4,2,4.5,0,4.5,0.17,12.5,25,31.3,A2,2
2023,02-027,윤영일,5,0,1,0,0,2,2,2.8,0.4,2.4,0.23,0,20,20,B2,2
2023,09-002,신현경,11,1,3,0,3,1,3,4.64,0.32,4.32,0.25,9.1,36.4,36.4,B2,9
2023,15-009,엄광호,11,1,2,1,1,1,5,3.91,0.14,3.77,0.18,9.1,27.3,36.4,B2,15
2023,05-012,최영재,14,1,4,4,2,1,2,5.57,0.21,5.36,0.21,7.1,35.7,64.3,B1,5
2023,06-003,김계영,14,3,1,3,0,3,3,4.64,0.54,4.11,0.23,21.4,28.6,50,B1,6
2023,12-006,이상문,17,2,1,3,2,6,3,4.06,0.06,4,0.22,11.8,17.6,35.3,B1,12
2023,14-003,권혁민,11,0,1,0,2,2,6,2.36,0.14,2.23,0.28,0,9.1,9.1,B2,14
2023,14-008,서종원,9,0,0,3,1,1,4,3.11,0.39,2.72,0.31,0,0,33.3,B2,14
2023,15-006,박민영,10,1,0,1,3,4,0,3.6,0.4,3.2,0.17,10,10,20,B2,15
2023,13-009,최진혁,13,0,2,0,3,4,4,3.08,0,3.08,0.3,0,15.4,15.4,B2,13
2023,01-019,나병창,12,1,2,2,0,3,4,4,0.25,3.75,0.33,8.3,25,41.7,B2,1
2023,12-001,강영길,13,1,2,1,4,2,3,4.23,0.23,4,0.2,7.7,23.1,30.8,B2,12
2023,12-002,김인혜,20,4,6,2,3,2,3,5.95,0.05,5.9,0.19,20,50,60,A1,12
2023,12-004,박준현,17,1,1,3,6,4,2,4.12,0.12,4,0.22,5.9,11.8,29.4,B1,12
2023,12-005,류석현,15,3,4,5,2,0,1,6.73,0.07,6.67,0.23,20,46.7,80,A1,12
2023,12-009,조성인,19,11,4,1,2,0,1,8.26,0.11,8.16,0.13,57.9,78.9,84.2,A1,12
2023,12-010,한성근,19,3,6,2,5,3,0,6.11,0.11,6,0.2,15.8,47.4,57.9,A2,12
2023,13-001,김도휘,16,4,4,5,0,3,0,6.75,0.19,6.56,0.24,25,50,81.3,A1,13
2023,13-002,김민준,20,9,4,4,1,1,1,7.65,0.15,7.5,0.18,45,65,85,A1,13
2023,13-007,이진우,13,5,2,1,0,1,3,5.92,1.27,4.65,0.2,38.5,53.8,61.5,B1,13
2023,14-001,고정환,12,0,1,3,2,3,2,3.5,0.33,3.17,0.15,0,8.3,33.3,B2,14
2023,14-005,김은지,12,1,1,1,4,3,2,4,0.5,3.5,0.25,8.3,16.7,25,B1,14
2023,14-007,박원규,16,5,5,2,3,1,0,7.25,0.06,7.19,0.17,31.3,62.5,75,B2,14
2023,14-009,이지은,15,4,0,4,1,2,4,5.07,0.1,4.97,0.21,26.7,26.7,53.3,B1,14
2023,14-010,이휘동,16,5,2,1,3,3,2,5.75,0,5.75,0.16,31.3,43.8,50,B1,14
2023,14-011,조규태,17,2,2,3,2,8,0,4.59,0.06,4.53,0.21,11.8,23.5,41.2,A2,14
2023,03-011,이미나,13,0,3,2,4,3,0,4.46,1.31,3.15,0.19,0,23.1,38.5,B2,3
2023,03-015,이지수,16,2,4,6,2,1,0,6.13,0.25,5.88,0.24,12.5,37.5,75,A2,3
2023,04-006,김종희,15,1,1,4,3,3,3,4.2,0.3,3.9,0.2,6.7,13.3,40,B1,4
2023,04-007,민영건,12,1,5,3,0,1,2,6,0,6,0.18,8.3,50,75,B1,4
2023,04-008,박상현,16,2,3,2,2,4,3,4.69,0.06,4.63,0.16,12.5,31.3,43.8,A2,4
2023,15-001,구남우,5,0,0,0,1,0,4,1.6,0.3,1.3,0.24,0,0,0,B2,15
2023,15-002,김경일,12,1,1,3,3,3,0,4.5,0.38,4.13,0.23,8.3,16.7,41.7,B1,15
2023,15-003,김지영,15,0,3,2,2,2,5,3.53,0.4,3.13,0.15,0,20,33.3,B1,15
2023,15-004,김채현,12,0,0,0,0,1,10,1,0.54,0.46,0.25,0,0,0,B2,15
2023,15-005,김태영,13,1,1,4,1,3,3,4.23,0.15,4.08,0.28,7.7,15.4,46.2,B2,15
2023,15-008,신선길,11,0,0,0,0,2,9,1.18,0.14,1.05,0.28,0,0,0,B2,15
2023,01-026,서화모,17,4,4,4,3,2,0,6.59,0.21,6.38,0.24,23.5,47.1,70.6,B1,1
2023,01-029,오세준,16,0,1,4,3,6,2,3.63,0.09,3.53,0.23,0,6.3,31.3,B1,1
2023,01-030,우진수,17,1,7,2,3,2,2,5.65,0,5.65,0.23,5.9,47.1,58.8,A2,1
2023,01-031,윤영근,17,1,1,2,3,5,5,3.35,0.09,3.26,0.22,5.9,11.8,23.5,A2,1
2023,15-013,정승호,12,1,6,0,2,0,2,5.67,0.33,5.33,0.23,8.3,58.3,58.3,B2,15
2023,15-014,조승민,13,0,1,1,4,4,3,3.15,0.15,3,0.26,0,7.7,15.4,B2,15
2023,01-035,이응석,13,2,1,3,1,3,3,4.54,0.04,4.5,0.17,15.4,23.1,46.2,B1,1
2023,01-036,이태희,16,2,6,4,2,0,1,6.31,0.38,5.94,0.24,12.5,50,75,A2,1
2023,02-029,이용세,15,4,3,1,4,1,1,5.93,1.07,4.87,0.15,26.7,46.7,53.3,A1,2
2023,02-031,이재학,15,3,5,3,3,1,0,6.8,0.07,6.73,0.24,20,53.3,73.3,A2,2
2023,02-037,최광성,13,4,3,5,0,1,0,7.38,0.27,7.12,0.17,30.8,53.8,92.3,B1,2
2023,04-010,신동길,12,1,1,2,1,3,3,3.58,1.42,2.17,0.19,8.3,16.7,33.3,B2,4
2023,04-011,어선규,11,5,3,2,0,0,0,7.82,1.36,6.45,0.15,45.5,72.7,90.9,A1,4
2023,04-012,원용관,15,1,0,6,2,3,2,4.13,0.33,3.8,0.2,6.7,6.7,46.7,B1,4
2023,05-005,김희용,8,0,3,1,1,0,2,4.5,2,2.5,0.2,0,37.5,50,B1,5
2023,05-006,박종덕,13,2,1,5,1,3,1,5.31,0.27,5.04,0.22,15.4,23.1,61.5,B2,5
2023,01-037,이택근,12,0,3,1,2,3,2,3.83,1.46,2.38,0.23,0,25,33.3,B2,1
2023,01-040,장영태,10,3,3,1,1,1,1,6.7,0.25,6.45,0.23,30,60,70,B2,1
2023,01-042,정민수,17,7,2,2,2,1,2,6.47,0.35,6.12,0.22,41.2,52.9,64.7,A1,1
2023,01-044,정인교,12,2,2,1,2,5,0,5,0,5,0.18,16.7,33.3,41.7,B1,1
2023,01-047,한  진,17,2,2,7,4,1,1,5.71,0.12,5.59,0.25,11.8,23.5,64.7,A2,1
2023,01-048,황만주,13,0,2,1,7,2,1,4.23,0.19,4.04,0.29,0,15.4,23.1,B1,1
2023,02-002,김기한,17,3,1,4,3,5,1,5,0.12,4.88,0.31,17.6,23.5,47.1,B1,2
2023,02-008,김민천,16,5,3,5,2,1,0,7.13,0.06,7.06,0.23,31.3,50,81.3,A1,2
2023,02-010,김정구,17,3,6,1,4,2,0,6.12,0.24,5.88,0.17,17.6,52.9,58.8,A2,2
2023,02-012,김종민,13,8,3,1,0,0,0,8.46,1.15,7.31,0.17,61.5,84.6,92.3,A1,2
2023,02-015,김현철,13,2,4,1,5,0,0,6,0.58,5.42,0.22,15.4,46.2,53.8,B2,2
2023,02-016,김효년,18,12,2,2,0,2,0,8.44,0.22,8.22,0.15,66.7,77.8,88.9,A1,2
2023,14-002,구본선,8,1,0,0,2,0,5,2.88,0.13,2.75,0.24,12.5,12.5,12.5,B2,14
2023,04-002,구현구,9,0,3,3,0,3,0,5.33,0.22,5.11,0.23,0,33.3,66.7,B1,4
2023,03-014,이주영,6,2,0,1,1,0,2,5.33,0.5,4.83,0.2,33.3,33.3,50,A2,3
2023,01-017,김창규,9,2,1,0,1,2,2,4.22,0.56,3.67,0.24,22.2,33.3,33.3,A1,1
2023,16-004,박민성,14,0,1,4,3,2,4,3.71,0.21,3.5,0.25,0,7.1,35.7,B2,16
2023,16-005,손유정,10,0,1,3,2,3,0,4,0.55,3.45,0.19,0,10,40,B2,16
2023,16-006,염윤정,12,0,1,2,0,4,4,2.67,0.33,2.33,0.25,0,8.3,25,B2,16
2023,16-007,오상현,12,0,0,3,0,5,4,2.67,0.17,2.5,0.24,0,0,25,B2,16
2023,16-010,전동욱,10,0,2,2,0,4,1,3.7,0.75,2.95,0.23,0,20,40,B2,16
2023,16-011,최인원,5,0,0,0,1,2,2,2,0.3,1.7,0.21,0,0,0,B2,16
2023,16-012,홍진수,15,1,1,3,2,5,2,3.73,0.47,3.27,0.21,6.7,13.3,33.3,B2,16
2023,15-015,한유형,12,0,0,2,2,4,4,2.67,0.33,2.33,0.24,0,0,16.7,B2,15
2023,15-016,한준희,12,2,3,1,0,6,0,5.17,0.25,4.92,0.17,16.7,41.7,50,A2,15
2023,16-001,김보경,10,0,0,2,2,3,2,2.8,0.45,2.35,0.21,0,0,20,A2,16
2023,02-009,김재윤,9,1,3,1,1,1,2,5.33,0.44,4.89,0.16,11.1,44.4,55.6,B1,2
2023,16-003,나종호,14,2,1,3,2,1,3,4.21,1.46,2.75,0.16,14.3,21.4,42.9,A2,16
2023,07-009,윤동오,14,2,4,1,5,1,1,5.79,0.14,5.64,0.18,14.3,42.9,50,A2,7
2023,07-010,장수영,15,2,3,8,1,0,1,6.47,0.2,6.27,0.18,13.3,33.3,86.7,A2,7
2023,07-011,정경호,16,2,4,2,5,2,1,5.56,0,5.56,0.18,12.5,37.5,50,B1,7
2023,10-007,임태경,13,2,2,3,0,3,3,4.85,0,4.85,0.24,15.4,30.8,53.8,B1,10
2023,10-003,김태규,16,1,6,2,5,1,1,5.81,0.31,5.5,0.18,6.3,43.8,56.3,A2,10
2023,10-004,박준호,14,1,0,4,7,2,0,4.71,0.11,4.61,0.2,7.1,7.1,35.7,B2,10
2023,10-005,반혜진,15,7,1,4,2,1,0,7.47,0,7.47,0.24,46.7,53.3,80,B1,10
2023,10-006,이경섭,15,2,4,1,4,1,3,5.27,0.1,5.17,0.2,13.3,40,46.7,B1,10
2023,11-001,기광서,17,3,3,4,4,2,1,5.82,0.09,5.74,0.21,17.6,35.3,58.8,A2,11
2023,11-003,김강현,17,0,3,2,5,5,2,4,0.32,3.68,0.2,0,17.6,29.4,A2,11
2023,11-004,김선웅,15,1,3,3,2,3,2,4.53,0.37,4.17,0.2,6.7,26.7,46.7,B1,11
2023,11-005,김영민,17,2,3,2,6,2,2,5.06,0,5.06,0.24,11.8,29.4,41.2,B1,11
2023,11-006,김응선,20,10,4,1,2,2,1,7.55,0.05,7.5,0.15,50,70,75,A1,11
2023,11-007,김지현,12,1,2,1,2,3,3,4.08,0.04,4.04,0.25,8.3,25,33.3,B2,11
2023,11-008,김현덕,12,0,2,2,2,2,3,3.58,1.25,2.33,0.17,0,16.7,33.3,B1,11
2023,06-013,양원준,15,0,2,3,4,1,5,3.8,0.23,3.57,0.23,0,13.3,33.3,B1,6
2023,07-013,황이태,15,2,2,3,2,4,2,4.8,0.13,4.67,0.22,13.3,26.7,46.7,B1,7
2023,08-001,김동경,15,1,1,2,2,4,5,3.4,0.23,3.17,0.29,6.7,13.3,26.7,B1,8
2023,08-002,김민길,16,5,3,4,2,1,0,6.75,0.31,6.44,0.19,31.3,50,75,A2,8
2023,07-003,김승택,13,0,5,2,2,3,1,5.15,0.04,5.12,0.21,0,38.5,53.8,B1,7
2023,03-008,박정아,13,5,1,2,2,0,2,6.15,1.23,4.92,0.15,38.5,46.2,61.5,A2,3
2023,03-005,박설희,12,2,2,3,3,1,0,5.67,0.46,5.21,0.27,16.7,33.3,58.3,B2,3
2023,03-004,문안나,15,2,3,5,1,2,2,5.6,0.2,5.4,0.32,13.3,33.3,66.7,A2,3
2023,02-040,한  운,13,0,0,5,2,3,3,3.62,0.15,3.46,0.3,0,0,38.5,B2,2
